COUNTRY,CITY,VALUE
US,Sacramento,30
IN,Kolkata,243
US,Madison,30
IN,Lucknow,226
US,Richmond,28
US,Providence,34
IN,Thiruvananthapuram,158
US,Jackson,40
US,Albuquerque,8
US,Charlotte,55
US,Oakland,46
IN,Bhopal,158
US,Boston,42
US,Little Rock,23
US,Miami,43
IN,Chandigarh,151
IN,Bengaluru,160
IN,Nashik,111
US,Nashville,24
US,Queens,49
US,Columbus,61
US,Memphis,30
US,Seattle,16
US,Staten Island,64
US,Baltimore,57
IN,Ghāziābād,288
US,Manhattan,54
US,Houston,28
US,Omaha,55
US,Phoenix,42
US,Las Vegas,17
US,Dallas,29
US,Milwaukee,38
IN,Hyderabad,163
US,Fort Worth,27
IN,Chennai,154
US,El Paso,32
US,Oklahoma City,54
US,Brooklyn,54
IN,Hāpur,305
US,Raleigh,46
US,San Jose,42
US,Detroit,33
US,Portland,15
US,Tallahassee,36
IN,Thiruvananthapuram,159
IN,Muzaffarnagar,225
IN,Jaipur,154
IN,Mumbai,174
US,Hartford,38
US,Chicago,17
US,Washington D.C.,42
US,Fresno,36
US,Columbia,40
US,Houston,12
IN,Hāpur,308
IN,New Delhi,285
IN,Lucknow,196
IN,Gandhinagar,153
IN,Kolkata,258
IN,Patna,321
IN,Bengaluru,146
US,Atlanta,27
US,Austin,10
US,Boston,34
US,Charlotte,55
US,Jackson,15
US,Boise,13
US,Richmond,32
US,Portland,25
US,Oakland,46
US,Honolulu,17
US,Sacramento,30
US,Milwaukee,15
US,Indianapolis,32
US,Providence,34
US,Staten Island,42
US,Miami,34
US,Tucson,30
US,Phoenix,20
US,Omaha,25
US,San Jose,34
US,Detroit,18
US,Salem,23
US,San Antonio,13
US,Jacksonville,39
US,Madison,15
US,San Francisco,42
US,Tallahassee,33
US,Los Angeles,50
US,Columbus,52
US,Denver,21
US,Little Rock,19
US,Albuquerque,12
US,Nashville,21
US,Queens,36
US,Baltimore,56
US,Philadelphia,73
US,Seattle,23
US,El Paso,31
US,Dallas,19
US,Manhattan,42
US,San Diego,38
US,Las Vegas,27
US,Fort Worth,17
US,Springfield,25
US,Brooklyn,39
US,Salt Lake City,27
US,Saint Paul,25
IN,Nashik,123
IN,Chennai,145
IN,Delhi,310
IN,Hyderabad,163
IN,Ghāziābād,297
IN,Bhopal,159
IN,Chandigarh,158
IN,Visakhapatnam,178
US,Raleigh,38
US,Oklahoma City,31
US,Memphis,13
US,Hartford,20
US,Richmond,20
US,Portland,28
US,Columbia,20
IN,Jaipur,141
IN,Mumbai,178
IN,Kolkata,275
IN,Thiruvananthapuram,158
US,Boston,21
US,Milwaukee,18
IN,Muzaffarnagar,277
US,Washington D.C.,17
IN,Visakhapatnam,194
US,Fresno,52
IN,Patna,323
US,Salem,23
IN,Bengaluru,118
US,Austin,10
US,Boise,17
US,Little Rock,20
US,Honolulu,17
US,Baltimore,15
US,Tallahassee,44
US,Seattle,26
US,Springfield,23
US,Houston,16
US,Providence,17
IN,Lucknow,233
IN,Chennai,120
US,Indianapolis,15
IN,Gandhinagar,159
US,Atlanta,22
IN,Nashik,116
US,Oakland,25
US,Phoenix,33
US,Chicago,17
US,Staten Island,21
IN,Ghāziābād,292
US,Brooklyn,35
US,Charlotte,17
IN,Hāpur,296
US,Sacramento,21
US,Detroit,25
US,Los Angeles,34
US,Raleigh,21
US,San Jose,30
US,Oklahoma City,29
US,Memphis,22
US,Jackson,20
US,Denver,21
US,Omaha,30
IN,New Delhi,337
IN,Hyderabad,163
IN,Chandigarh,155
US,Las Vegas,35
IN,Delhi,340
US,El Paso,46
US,Jacksonville,27
US,Salt Lake City,35
US,Albuquerque,15
US,Fort Worth,16
IN,Bhopal,167
US,Dallas,19
US,Miami,17
US,San Antonio,17
US,San Diego,55
US,San Francisco,21
US,Queens,28
US,Philadelphia,35
US,Nashville,25
US,Tucson,25
US,Saint Paul,25
US,Columbus,25
US,Manhattan,29
US,Madison,20
US,Seattle,52
US,Dallas,21
IN,Patna,356
IN,Hāpur,212
IN,New Delhi,233
IN,Gandhinagar,193
IN,Bengaluru,139
IN,Kolkata,302
US,Richmond,20
US,Fort Worth,20
US,Columbia,23
US,Atlanta,21
US,Baltimore,12
US,Albuquerque,12
US,Tallahassee,30
IN,Jaipur,139
US,Little Rock,18
IN,Muzaffarnagar,216
IN,Thiruvananthapuram,159
US,Detroit,35
US,Manhattan,30
IN,Delhi,199
IN,Ghāziābād,196
US,Omaha,38
IN,Hyderabad,161
US,Phoenix,30
IN,Visakhapatnam,188
IN,Chandigarh,116
IN,Lucknow,269
IN,Bhopal,163
US,El Paso,46
IN,Chennai,156
IN,Nashik,119
IN,Mumbai,155
US,Saint Paul,25
US,Staten Island,25
US,Miami,13
US,Washington D.C.,17
US,Brooklyn,35
US,Providence,17
US,Los Angeles,17
US,Oakland,17
US,Jacksonville,29
US,Chicago,21
US,Columbus,35
US,Sacramento,9
US,Las Vegas,8
US,San Francisco,17
US,Jackson,20
US,Hartford,15
US,Fresno,16
US,Springfield,30
US,Boston,34
US,Memphis,20
US,San Jose,21
US,Madison,29
US,Portland,42
US,Raleigh,17
US,Charlotte,17
US,Salt Lake City,8
US,Oklahoma City,31
US,Indianapolis,29
US,Milwaukee,21
US,San Antonio,34
US,Honolulu,21
US,Salem,31
US,Denver,42
US,San Diego,28
US,Philadelphia,27
US,Nashville,17
US,Houston,30
US,Austin,16
US,Boise,13
US,Tucson,21
US,Queens,33
US,Madison,42
US,Nashville,25
US,Tucson,17
US,Jacksonville,23
IN,Thiruvananthapuram,139
IN,Delhi,144
US,Detroit,40
US,San Antonio,25
US,Oklahoma City,40
US,Staten Island,30
US,Austin,21
US,Charlotte,30
US,Chicago,39
US,Springfield,24
US,Fresno,52
US,Miami,13
US,Portland,17
US,Jackson,31
IN,Nashik,80
US,Little Rock,30
US,Boise,13
IN,New Delhi,124
US,Columbia,21
IN,Visakhapatnam,173
IN,Bengaluru,159
US,Indianapolis,32
US,Washington D.C.,21
US,Las Vegas,9
US,Boston,30
IN,Chennai,157
US,San Jose,25
IN,Bhopal,151
IN,Gandhinagar,157
US,Phoenix,13
US,Seattle,21
US,San Diego,35
US,Hartford,15
US,Milwaukee,44
US,Omaha,42
IN,Jaipur,111
US,Baltimore,25
US,Dallas,26
IN,Chandigarh,27
IN,Mumbai,118
IN,Ghāziābād,152
US,Brooklyn,34
IN,Muzaffarnagar,77
IN,Kolkata,344
US,Columbus,41
IN,Hyderabad,132
US,Los Angeles,28
US,Richmond,23
US,Manhattan,35
US,Philadelphia,35
US,El Paso,18
IN,Hāpur,115
US,Memphis,25
US,Atlanta,25
IN,Patna,247
US,Providence,21
US,Houston,30
US,Raleigh,25
US,Oakland,25
IN,Lucknow,260
US,Sacramento,9
US,Honolulu,25
US,Salem,11
US,Saint Paul,46
US,Denver,13
US,San Francisco,17
US,Queens,33
US,Fort Worth,20
US,Tallahassee,27
US,Salt Lake City,12
US,Albuquerque,13
US,San Jose,38
US,Denver,17
IN,Muzaffarnagar,151
IN,Delhi,183
US,Honolulu,21
US,Phoenix,23
US,Hartford,44
US,El Paso,21
US,Salt Lake City,35
IN,Hāpur,161
US,Miami,17
US,Memphis,24
US,Queens,29
IN,Ghāziābād,172
US,Portland,9
US,Boise,17
US,Detroit,24
US,Atlanta,28
US,Fresno,55
IN,Hyderabad,153
IN,Lucknow,168
US,Columbia,20
US,Saint Paul,57
IN,Thiruvananthapuram,155
IN,New Delhi,191
US,Austin,13
US,Richmond,19
US,San Diego,54
US,Columbus,18
IN,Bhopal,100
IN,Visakhapatnam,168
IN,Nashik,76
IN,Mumbai,108
US,Albuquerque,12
US,Washington D.C.,21
IN,Chandigarh,80
US,Oakland,38
US,Sacramento,30
IN,Patna,208
US,Milwaukee,46
IN,Jaipur,118
US,San Francisco,34
US,Omaha,42
US,Dallas,23
IN,Kolkata,296
US,Seattle,16
IN,Bengaluru,151
US,Staten Island,38
IN,Chennai,90
US,Salem,8
US,Madison,53
US,Tucson,21
US,Manhattan,37
US,Charlotte,25
US,Springfield,43
US,Los Angeles,51
US,Nashville,22
US,Chicago,48
US,Baltimore,25
US,Jackson,10
US,Little Rock,26
US,Philadelphia,37
US,San Antonio,17
US,Providence,42
US,Brooklyn,34
US,Houston,19
US,Fort Worth,22
US,Raleigh,30
US,Tallahassee,33
US,Jacksonville,31
IN,Gandhinagar,169
US,Oklahoma City,39
US,Las Vegas,22
US,Indianapolis,29
US,Madison,66
US,Detroit,31
US,Salt Lake City,43
US,Manhattan,29
IN,Hāpur,180
US,San Antonio,29
US,Albuquerque,13
US,Columbus,40
US,Miami,23
US,Memphis,31
US,El Paso,25
US,Little Rock,35
US,Houston,34
US,Jackson,26
IN,Patna,175
US,Honolulu,21
US,Portland,27
US,Denver,17
US,Saint Paul,25
US,Philadelphia,24
US,Oakland,50
US,Nashville,38
US,Providence,21
US,Tucson,25
US,San Francisco,34
US,Charlotte,11
US,Atlanta,25
US,Fort Worth,28
US,Tallahassee,19
US,San Diego,45
US,Queens,20
US,Salem,26
US,Sacramento,53
US,Hartford,18
US,Raleigh,17
US,Las Vegas,25
US,Indianapolis,48
US,Oklahoma City,25
IN,Chandigarh,78
US,Boise,38
US,Staten Island,21
US,Jacksonville,25
US,Omaha,25
US,Brooklyn,25
IN,Mumbai,149
IN,Jaipur,131
IN,Ghāziābād,184
US,Austin,19
US,Columbia,21
US,Phoenix,41
US,San Jose,38
IN,Visakhapatnam,187
IN,Bhopal,157
IN,Gandhinagar,157
IN,Chennai,100
US,Dallas,24
IN,Bengaluru,129
US,Milwaukee,57
IN,New Delhi,175
US,Fresno,68
IN,Nashik,82
IN,Delhi,183
US,Chicago,63
US,Washington D.C.,13
US,Richmond,15
IN,Hyderabad,153
US,Los Angeles,53
US,Baltimore,15
US,Seattle,37
IN,Lucknow,177
IN,Thiruvananthapuram,154
IN,Muzaffarnagar,158
IN,Kolkata,240
IN,Hyderabad,97
US,Detroit,36
US,Albuquerque,13
IN,Patna,251
US,Portland,40
US,Salt Lake City,21
US,Raleigh,25
US,Tallahassee,32
US,Memphis,30
US,El Paso,27
US,San Antonio,21
US,Sacramento,50
US,Oklahoma City,36
IN,Lucknow,236
US,San Francisco,42
IN,Thiruvananthapuram,153
US,Honolulu,17
IN,Muzaffarnagar,153
US,Milwaukee,30
US,Washington D.C.,25
IN,Hāpur,156
US,Dallas,28
US,San Diego,48
US,Staten Island,31
US,Providence,25
US,Jacksonville,33
IN,Ghāziābād,156
US,Fresno,81
US,Fort Worth,24
US,Miami,18
US,Las Vegas,20
US,Indianapolis,18
US,Queens,36
US,Brooklyn,40
US,Atlanta,41
IN,Gandhinagar,133
US,Nashville,33
IN,Kolkata,194
US,Jackson,40
US,Madison,23
US,Philadelphia,39
IN,Chennai,72
US,Tucson,25
US,Baltimore,25
IN,Bengaluru,97
US,Los Angeles,41
US,Little Rock,30
US,Chicago,24
US,Manhattan,36
US,Houston,38
IN,New Delhi,160
US,Salem,40
US,Charlotte,25
US,Saint Paul,30
US,Columbia,33
US,Columbus,38
IN,Visakhapatnam,183
US,Austin,20
IN,Bhopal,160
US,Phoenix,36
US,Boise,30
US,San Jose,46
US,Denver,38
US,Richmond,26
IN,Chandigarh,105
US,Hartford,27
IN,Jaipur,104
US,Omaha,25
US,Seattle,49
IN,Delhi,158
IN,Nashik,84
IN,Mumbai,144
US,Oakland,53
US,Los Angeles,46
US,Jackson,48
US,Columbia,28
US,Philadelphia,37
IN,Bhopal,133
US,Boise,50
US,Manhattan,37
US,Saint Paul,57
US,San Antonio,25
IN,Visakhapatnam,104
US,Phoenix,34
US,Little Rock,45
IN,Kolkata,183
US,Oklahoma City,47
US,Miami,17
US,Denver,21
US,Memphis,28
US,Houston,33
US,Providence,34
US,Las Vegas,17
US,Madison,40
IN,Chandigarh,84
US,Indianapolis,42
IN,Chennai,52
US,San Jose,53
US,Baltimore,30
US,Seattle,51
US,Atlanta,43
US,Hartford,36
US,Chicago,38
US,Austin,21
US,Nashville,34
US,Tucson,30
IN,Bengaluru,137
IN,Gandhinagar,128
US,Salem,65
US,Oakland,46
US,Queens,35
IN,Mumbai,131
IN,Lucknow,137
US,Salt Lake City,40
IN,New Delhi,180
IN,Jaipur,108
US,San Francisco,50
IN,Patna,192
US,Fresno,85
IN,Thiruvananthapuram,147
US,Charlotte,53
US,Brooklyn,39
US,Jacksonville,31
IN,Hāpur,175
US,Omaha,42
US,Columbus,38
US,Detroit,33
US,Milwaukee,46
US,San Diego,28
US,Albuquerque,15
US,Washington D.C.,30
US,Raleigh,38
US,El Paso,21
US,Dallas,35
US,Richmond,27
US,Tallahassee,32
US,Fort Worth,26
US,Sacramento,61
IN,Hyderabad,98
IN,Nashik,97
IN,Ghāziābād,173
US,Staten Island,29
IN,Muzaffarnagar,174
IN,Delhi,175
US,Honolulu,30
US,Portland,56
US,San Antonio,21
US,Philadelphia,35
US,Jackson,40
IN,Kolkata,177
IN,Patna,165
US,Tallahassee,37
US,Raleigh,42
US,Nashville,36
US,Los Angeles,64
US,Houston,25
US,Manhattan,40
US,Tucson,25
US,Queens,37
US,Chicago,51
IN,Bengaluru,109
IN,Chennai,50
US,Little Rock,46
US,Providence,34
US,Jacksonville,33
IN,New Delhi,197
IN,Ghāziābād,185
US,Fresno,86
US,San Francisco,65
US,Staten Island,41
US,Washington D.C.,36
IN,Thiruvananthapuram,106
US,Milwaukee,53
US,Dallas,25
US,Richmond,32
US,Detroit,35
US,San Diego,55
US,Sacramento,70
IN,Hyderabad,139
IN,Muzaffarnagar,173
IN,Lucknow,159
US,Honolulu,21
US,Portland,61
US,Albuquerque,17
US,El Paso,34
US,Hartford,50
US,Oakland,68
IN,Chandigarh,144
US,Omaha,50
US,Boise,25
IN,Jaipur,114
US,Las Vegas,24
IN,Delhi,188
US,Austin,15
IN,Mumbai,122
IN,Nashik,82
IN,Hāpur,175
US,Fort Worth,26
US,Salt Lake City,38
US,Indianapolis,54
US,Salem,50
US,Miami,13
US,Atlanta,67
US,Baltimore,38
US,Memphis,31
US,Madison,51
US,Charlotte,46
US,Brooklyn,40
US,Denver,9
US,San Jose,57
US,Columbus,52
IN,Gandhinagar,114
US,Phoenix,44
IN,Bhopal,134
US,Columbia,42
US,Oklahoma City,16
IN,Visakhapatnam,167
US,Saint Paul,25
US,Seattle,52
US,El Paso,29
IN,Patna,167
IN,Hyderabad,161
US,Portland,18
US,Nashville,34
US,Madison,20
IN,Thiruvananthapuram,114
US,Washington D.C.,25
US,Dallas,26
US,Providence,29
US,Tucson,25
US,Columbus,42
US,Oakland,50
US,Salem,28
US,San Francisco,42
US,Charlotte,44
US,Queens,39
US,Atlanta,62
US,Philadelphia,46
US,San Antonio,30
US,Chicago,32
IN,Bengaluru,94
US,Boston,38
IN,Kolkata,172
US,Jackson,34
IN,New Delhi,184
US,Seattle,29
IN,Chandigarh,93
US,Hartford,33
IN,Muzaffarnagar,164
US,Richmond,21
US,Phoenix,47
US,San Jose,59
US,Boise,38
US,Columbia,42
IN,Jaipur,118
IN,Mumbai,131
US,Omaha,21
IN,Bhopal,121
US,Austin,24
IN,Visakhapatnam,166
IN,Delhi,185
IN,Ghāziābād,178
US,Los Angeles,90
US,Jacksonville,26
US,Staten Island,41
US,Fort Worth,23
US,Indianapolis,50
US,Oklahoma City,12
US,Las Vegas,19
US,Honolulu,25
IN,Chennai,51
US,Little Rock,28
US,Detroit,34
IN,Hāpur,177
IN,Nashik,79
IN,Gandhinagar,151
IN,Lucknow,174
US,Baltimore,36
US,Fresno,98
US,Milwaukee,25
US,Sacramento,63
US,Albuquerque,14
US,Salt Lake City,28
US,Raleigh,34
US,Brooklyn,38
US,Memphis,28
US,Denver,17
US,Saint Paul,21
US,San Diego,50
US,Tallahassee,54
US,Houston,33
US,Miami,16
US,Manhattan,40
US,Austin,9
US,Phoenix,51
US,Jacksonville,36
US,Oklahoma City,22
US,Salt Lake City,33
US,Albuquerque,24
IN,Thiruvananthapuram,94
IN,Mumbai,133
US,Omaha,17
US,Miami,17
US,San Antonio,10
IN,Nashik,80
IN,Jaipur,111
US,Raleigh,42
US,Memphis,18
US,Las Vegas,28
US,Boise,21
US,Madison,18
US,Little Rock,18
US,Salem,33
US,Baltimore,48
US,Richmond,31
US,San Francisco,30
US,Fresno,92
IN,Kolkata,163
IN,Chennai,94
IN,Gandhinagar,152
US,Seattle,36
US,Detroit,37
US,Dallas,17
US,San Diego,62
US,Denver,46
US,Boston,34
IN,Bengaluru,83
US,Columbus,42
IN,Hāpur,189
US,Saint Paul,25
IN,Lucknow,170
IN,Hyderabad,157
US,Atlanta,44
US,Milwaukee,21
US,Hartford,41
US,Staten Island,50
IN,Ghāziābād,187
US,Brooklyn,46
US,Indianapolis,27
IN,New Delhi,182
US,Washington D.C.,40
US,Charlotte,42
US,Los Angeles,93
IN,Bhopal,126
US,Columbia,46
US,Sacramento,87
IN,Chandigarh,89
US,Houston,9
US,Oakland,34
US,San Jose,42
US,Honolulu,25
US,Jackson,16
IN,Muzaffarnagar,181
IN,Visakhapatnam,163
US,Fort Worth,14
US,El Paso,27
US,Nashville,30
US,Philadelphia,52
US,Tucson,25
US,Portland,21
US,Chicago,21
IN,Delhi,191
US,Queens,40
IN,Patna,174
US,Tallahassee,23
US,Manhattan,47
US,Providence,25
IN,Bhopal,160
US,Phoenix,38
US,Austin,19
US,Columbia,35
IN,Visakhapatnam,158
US,Hartford,36
IN,Jaipur,108
US,Omaha,21
IN,Patna,173
US,Portland,32
US,El Paso,40
US,San Antonio,21
US,Atlanta,33
US,Tallahassee,23
US,Providence,25
IN,Chandigarh,130
US,Boise,25
US,San Jose,53
IN,Mumbai,151
US,Fort Worth,25
US,Milwaukee,25
US,Los Angeles,59
US,Baltimore,30
IN,Chennai,149
US,Little Rock,19
IN,Nashik,109
US,Washington D.C.,29
US,Dallas,20
US,Richmond,23
IN,New Delhi,247
IN,Thiruvananthapuram,108
IN,Hyderabad,144
IN,Muzaffarnagar,184
IN,Gandhinagar,135
IN,Ghāziābād,236
US,Fresno,94
IN,Hāpur,236
US,Detroit,35
IN,Delhi,251
IN,Lucknow,185
US,Honolulu,17
US,Chicago,22
US,Boston,34
IN,Bengaluru,130
US,Houston,23
US,San Francisco,42
US,Nashville,21
US,Philadelphia,38
US,Charlotte,25
US,Salem,63
US,San Diego,67
US,Memphis,17
US,Jackson,24
US,Miami,13
IN,Kolkata,170
US,Seattle,54
US,Manhattan,38
US,Jacksonville,32
US,Indianapolis,19
US,Las Vegas,29
US,Oklahoma City,30
US,Salt Lake City,61
US,Staten Island,34
US,Raleigh,25
US,Queens,42
US,Brooklyn,45
US,Oakland,42
US,Tucson,30
US,Madison,21
US,Albuquerque,41
US,Sacramento,91
US,Columbus,32
US,Saint Paul,25
US,Denver,42
IN,Patna,222
US,Houston,28
US,El Paso,53
US,Manhattan,34
IN,Muzaffarnagar,254
US,Saint Paul,38
IN,Hyderabad,156
US,Portland,45
US,Jackson,27
IN,Hāpur,214
IN,Delhi,218
US,Detroit,34
US,Denver,34
US,Memphis,21
US,Miami,21
IN,New Delhi,282
US,Brooklyn,38
US,Raleigh,30
US,Omaha,30
US,Hartford,25
IN,Chandigarh,154
IN,Kolkata,194
US,Oakland,46
IN,Jaipur,104
US,Columbus,39
US,Richmond,21
US,Indianapolis,26
US,Boise,30
US,Las Vegas,33
IN,Mumbai,157
US,Staten Island,30
US,Jacksonville,30
US,Fort Worth,27
US,Austin,24
IN,Bhopal,163
US,Oklahoma City,47
US,Phoenix,46
US,San Jose,34
US,Los Angeles,51
US,San Diego,39
US,San Antonio,25
US,Albuquerque,52
US,Dallas,26
US,Tallahassee,33
IN,Visakhapatnam,148
US,Salt Lake City,60
US,Columbia,40
US,Atlanta,38
US,Sacramento,85
US,Queens,36
IN,Nashik,111
US,Washington D.C.,20
US,Seattle,53
IN,Lucknow,209
US,Honolulu,13
US,Providence,25
IN,Bengaluru,134
US,Milwaukee,38
US,Tucson,25
IN,Gandhinagar,165
US,Philadelphia,28
US,Boston,38
US,Nashville,30
IN,Chennai,112
US,Chicago,25
US,Baltimore,17
US,Little Rock,27
IN,Thiruvananthapuram,103
IN,Ghāziābād,194
US,Madison,26
US,Salem,69
US,Charlotte,25
US,San Francisco,50
US,Fresno,65
US,Queens,38
US,Miami,13
US,Las Vegas,20
US,Oakland,42
US,Little Rock,21
US,Tallahassee,16
US,Madison,30
US,Omaha,17
US,San Antonio,19
US,Philadelphia,30
US,Providence,17
US,Baltimore,21
US,Fort Worth,20
US,Brooklyn,38
US,Nashville,34
US,Salem,58
US,Manhattan,42
US,Los Angeles,60
US,Dallas,20
US,San Francisco,30
US,San Diego,25
US,Phoenix,25
US,San Jose,38
US,Albuquerque,28
US,Jacksonville,39
US,Salt Lake City,30
US,Columbus,42
US,Springfield,31
US,Saint Paul,21
US,Staten Island,33
US,Denver,46
US,Seattle,41
US,Boise,13
US,Indianapolis,30
US,Richmond,23
US,Hartford,23
IN,Mumbai,172
IN,Jaipur,154
IN,Chandigarh,182
US,Portland,59
IN,Patna,356
US,Houston,13
IN,Delhi,383
IN,Hyderabad,161
IN,Gandhinagar,186
US,Boston,25
IN,New Delhi,342
IN,Bengaluru,112
IN,Ghāziābād,398
US,Raleigh,25
IN,Kolkata,213
US,Sacramento,74
IN,Hāpur,380
US,Columbia,21
IN,Visakhapatnam,194
IN,Nashik,148
US,Atlanta,33
US,Austin,13
US,Oklahoma City,41
US,Detroit,21
US,Tucson,21
US,El Paso,31
IN,Chennai,117
IN,Lucknow,397
IN,Muzaffarnagar,381
US,Jackson,18
US,Milwaukee,38
US,Washington D.C.,21
US,Memphis,38
IN,Thiruvananthapuram,151
IN,Bhopal,171
US,Honolulu,21
US,Chicago,38
US,Fresno,93
US,Charlotte,27
US,Tucson,21
US,Memphis,39
US,Albuquerque,37
US,Oakland,17
US,Miami,19
US,Sacramento,9
US,San Francisco,17
US,Madison,78
US,Salem,28
US,Las Vegas,23
US,Jacksonville,28
US,Brooklyn,54
US,Philadelphia,88
US,Fresno,13
US,Baltimore,85
US,Little Rock,40
IN,Chennai,91
US,Nashville,53
US,San Diego,38
US,Charlotte,54
US,San Antonio,38
US,Saint Paul,74
US,Queens,50
IN,Kolkata,216
US,Manhattan,56
US,Columbus,63
US,Salt Lake City,12
US,Fort Worth,38
US,Oklahoma City,53
US,Providence,42
US,Raleigh,53
US,Jackson,51
US,Denver,21
US,Tallahassee,24
US,Atlanta,54
US,El Paso,30
US,Milwaukee,81
US,Portland,27
IN,Muzaffarnagar,211
US,Richmond,50
US,San Jose,17
IN,Lucknow,194
US,Los Angeles,22
IN,Bhopal,158
US,Columbia,50
US,Indianapolis,77
IN,Thiruvananthapuram,122
IN,Jaipur,150
US,Dallas,40
IN,Mumbai,152
US,Omaha,38
IN,Bengaluru,125
IN,Patna,250
US,Boston,55
US,Seattle,18
US,Boise,38
US,Phoenix,27
US,Honolulu,13
IN,Nashik,121
IN,Gandhinagar,130
US,Detroit,68
IN,Hāpur,261
US,Austin,34
US,Staten Island,58
IN,Visakhapatnam,159
IN,Hyderabad,154
US,Washington D.C.,65
IN,New Delhi,244
US,Chicago,78
IN,Ghāziābād,275
US,Houston,42
IN,Delhi,232
US,Hartford,55
IN,Chandigarh,151
US,Queens,33
IN,Gandhinagar,112
US,Little Rock,36
US,Honolulu,13
US,Fresno,12
US,Jacksonville,36
US,Boise,25
US,Raleigh,21
US,Tallahassee,24
US,Richmond,20
US,Manhattan,35
US,Jackson,37
US,Boston,34
IN,Bengaluru,107
US,Dallas,35
IN,Chennai,87
US,Baltimore,57
US,Fort Worth,24
IN,Nashik,105
IN,Thiruvananthapuram,91
US,Staten Island,35
US,Providence,21
US,Indianapolis,58
US,Atlanta,32
US,Sacramento,17
US,Charlotte,21
US,Las Vegas,7
IN,Visakhapatnam,57
US,Austin,47
US,Phoenix,32
US,Oklahoma City,68
IN,Mumbai,162
US,Springfield,66
US,Oakland,21
US,Houston,62
US,Brooklyn,32
US,Saint Paul,42
US,Chicago,52
IN,Delhi,174
US,Salt Lake City,13
US,Milwaukee,48
IN,Lucknow,193
US,Los Angeles,22
US,San Francisco,21
US,Washington D.C.,34
US,Denver,34
US,Nashville,38
US,Tucson,25
US,Madison,48
US,San Antonio,58
US,The Bronx,1
US,Philadelphia,39
US,Detroit,50
US,Columbus,59
IN,Hyderabad,88
IN,Hāpur,187
US,Omaha,53
IN,Jaipur,104
US,Portland,38
IN,Kolkata,162
US,Seattle,30
US,Columbia,21
US,Albuquerque,13
US,San Diego,25
US,Hartford,37
IN,Bhopal,93
IN,Ghāziābād,178
US,Salem,29
US,San Jose,21
IN,Chandigarh,153
US,Miami,21
US,Memphis,49
IN,Muzaffarnagar,175
US,El Paso,22
IN,Patna,167
US,Omaha,25
IN,Jaipur,109
US,Phoenix,21
US,Detroit,36
IN,Thiruvananthapuram,115
US,Salt Lake City,10
US,Saint Paul,25
US,Columbus,28
IN,Kolkata,119
US,Albuquerque,20
US,San Diego,40
IN,Patna,153
US,Dallas,28
US,Oklahoma City,37
US,Seattle,25
US,Salem,20
US,Baltimore,21
US,Little Rock,35
US,El Paso,32
US,Manhattan,20
US,San Francisco,13
US,Tucson,21
US,Sacramento,13
IN,Nashik,99
US,Charlotte,30
US,Springfield,39
US,San Jose,17
US,The Bronx,3
US,Los Angeles,42
IN,Visakhapatnam,83
US,Oakland,17
US,Jacksonville,23
US,Philadelphia,34
US,Denver,46
IN,Bengaluru,124
IN,Muzaffarnagar,188
US,Miami,30
US,Nashville,25
US,Providence,21
US,Madison,36
IN,Mumbai,90
US,Brooklyn,17
US,San Antonio,30
US,Staten Island,18
US,Chicago,39
US,Washington D.C.,21
IN,Chennai,97
US,Houston,43
US,Milwaukee,40
IN,Bhopal,151
US,Fresno,22
US,Indianapolis,28
US,Tallahassee,25
US,Atlanta,34
IN,Gandhinagar,187
US,Fort Worth,27
US,Austin,25
US,Honolulu,25
US,Queens,14
US,Hartford,24
US,Portland,28
US,Boise,34
IN,New Delhi,139
IN,Hāpur,169
